geoid,geoid2,geodisplay,naicsid,establishment_type,op_type,tax_type,year,est_count,receipts,op_exp,payroll,q1payroll,employees,receipts_from_admin,receipts_from_estimate
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,23,D,D,D,D,c,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611691,Exam preparation and tutoring,A,All establishments,2012,31,D,N,D,D,e,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,18,D,N,D,D,c,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,13,D,D,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611692,Automobile driving schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,33,D,N,D,D,c,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,23,D,N,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611699,All other miscellaneous schools and instruction,Y,Establishments exempt from federal income tax,2012,10,D,D,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6117,Educational support services,A,All establishments,2012,48,D,N,D,D,c,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,29,D,N,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,19,D,D,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",61171,Educational support services,A,All establishments,2012,48,D,N,D,D,c,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,29,D,N,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,19,D,D,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611710,Educational support services,A,All establishments,2012,48,D,N,D,D,c,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,29,D,N,D,D,b,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,19,D,D,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61,Educational services,A,All establishments,2012,36,D,N,D,D,e,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61,Educational services,T,Establishments subject to federal income tax,2012,28,D,N,D,D,e,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,8,2068,2081,654,160,67,77.2,3.3
330M200US108,108,"Amarillo-Borger, TX CSA",611,Educational services,A,All establishments,2012,36,D,N,D,D,e,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611,Educational services,T,Establishments subject to federal income tax,2012,28,D,N,D,D,e,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,8,2068,2081,654,160,67,77.2,3.3
330M200US108,108,"Amarillo-Borger, TX CSA",6114,Business schools and computer and management training,A,All establishments,2012,6,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,4,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61141,Business and secretarial schools,A,All establishments,2012,1,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61141,Business and secretarial schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611410,Business and secretarial schools,A,All establishments,2012,1,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611410,Business and secretarial schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61142,Computer training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61142,Computer training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611420,Computer training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611420,Computer training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61143,Professional and management development training,A,All establishments,2012,4,296,N,99,24,5,89.2,10.8
330M200US108,108,"Amarillo-Borger, TX CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611430,Professional and management development training,A,All establishments,2012,4,296,N,99,24,5,89.2,10.8
330M200US108,108,"Amarillo-Borger, TX CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6115,Technical and trade schools,A,All establishments,2012,7,17385,N,5714,1400,196,7.6,77
330M200US108,108,"Amarillo-Borger, TX CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,c,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61151,Technical and trade schools,A,All establishments,2012,7,17385,N,5714,1400,196,7.6,77
330M200US108,108,"Amarillo-Borger, TX CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,c,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611511,Cosmetology and barber schools,A,All establishments,2012,4,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,4,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611513,Apprenticeship training,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611519,Other technical and trade schools,A,All establishments,2012,1,D,N,D,D,c,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,c,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116,Other schools and instruction,A,All establishments,2012,22,D,N,D,D,c,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,18,D,N,D,D,c,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,4,1544,1630,455,107,47,94.6,0
330M200US108,108,"Amarillo-Borger, TX CSA",61161,Fine arts schools,A,All establishments,2012,4,1450,N,409,100,27,94.3,0
330M200US108,108,"Amarillo-Borger, TX CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611610,Fine arts schools,A,All establishments,2012,4,1450,N,409,100,27,94.3,0
330M200US108,108,"Amarillo-Borger, TX CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,3,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61162,Sports and recreation instruction,A,All establishments,2012,12,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611620,Sports and recreation instruction,A,All establishments,2012,12,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61163,Language schools,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61163,Language schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611630,Language schools,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611630,Language schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61169,All other schools and instruction,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611691,Exam preparation and tutoring,A,All establishments,2012,2,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,2,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611692,Automobile driving schools,A,All establishments,2012,3,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6117,Educational support services,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61171,Educational support services,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611710,Educational support services,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US108,108,"Amarillo-Borger, TX CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61,Educational services,A,All establishments,2012,65,25592,N,8869,2231,453,47.3,4
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61,Educational services,T,Establishments subject to federal income tax,2012,53,13985,N,4650,1170,274,56.7,6.2
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,12,11607,8737,4219,1061,179,36,1.3
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611,Educational services,A,All establishments,2012,65,25592,N,8869,2231,453,47.3,4
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611,Educational services,T,Establishments subject to federal income tax,2012,53,13985,N,4650,1170,274,56.7,6.2
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,12,11607,8737,4219,1061,179,36,1.3
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6114,Business schools and computer and management training,A,All establishments,2012,9,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,9,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61142,Computer training,A,All establishments,2012,4,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61142,Computer training,T,Establishments subject to federal income tax,2012,4,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611420,Computer training,A,All establishments,2012,4,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611420,Computer training,T,Establishments subject to federal income tax,2012,4,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61143,Professional and management development training,A,All establishments,2012,5,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611430,Professional and management development training,A,All establishments,2012,5,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,5,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6115,Technical and trade schools,A,All establishments,2012,11,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,4,8481,6335,3480,897,153,15,0
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61151,Technical and trade schools,A,All establishments,2012,11,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,7,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,4,8481,6335,3480,897,153,15,0
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611511,Cosmetology and barber schools,A,All establishments,2012,4,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611512,Flight training,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611512,Flight training,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611513,Apprenticeship training,A,All establishments,2012,3,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611519,Other technical and trade schools,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116,Other schools and instruction,A,All establishments,2012,43,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,37,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,6,D,D,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61161,Fine arts schools,A,All establishments,2012,17,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,16,3808,N,1034,261,97,48.3,15
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611610,Fine arts schools,A,All establishments,2012,17,D,N,D,D,c,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,16,3808,N,1034,261,97,48.3,15
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,16,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,15,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116101,Dance schools (including children's and professionals'),Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61162,Sports and recreation instruction,A,All establishments,2012,13,2303,N,777,164,53,70.5,9.7
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611620,Sports and recreation instruction,A,All establishments,2012,13,2303,N,777,164,53,70.5,9.7
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61163,Language schools,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61163,Language schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611630,Language schools,A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",611630,Language schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61169,All other schools and instruction,A,All establishments,2012,12,D,N,D,D,b,D,D
330M200US118,118,"Appleton-Oshkosh-Neenah, WI CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
