GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,YEAR.id,ESTAB,RCPTOT,OPEX,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",623220,Residential mental health and substance abuse facilities,A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",6233,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,41,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62331,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,41,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",623311,Continuing care retirement communities,A,All establishments,2012,1,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",623312,Assisted living facilities for the elderly,A,All establishments,2012,40,33822.00,N,10010,2571,520,26.3,15.6
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",6239,Other residential care facilities,A,All establishments,2012,19,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62399,Other residential care facilities,A,All establishments,2012,19,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",623990,Other residential care facilities,A,All establishments,2012,19,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624,Social assistance,A,All establishments,2012,167,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",6241,Individual and family services,A,All establishments,2012,70,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62411,Child and youth services,A,All establishments,2012,13,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624110,Child and youth services,A,All establishments,2012,13,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62412,Services for the elderly and persons with disabilities,A,All establishments,2012,17,19447.00,N,10222,2419,557,9.7,5
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624120,Services for the elderly and persons with disabilities,A,All establishments,2012,17,19447.00,N,10222,2419,557,9.7,5
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62419,Other individual and family services,A,All establishments,2012,40,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624190,Other individual and family services,A,All establishments,2012,40,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",6242,"Community food and housing, and emergency and other relief services",A,All establishments,2012,20,32980.00,N,10159,2432,288,12.6,19.7
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62421,Community food services,A,All establishments,2012,9,3814.00,N,785,163,36,39.6,43.8
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624210,Community food services,A,All establishments,2012,9,3814.00,N,785,163,36,39.6,43.8
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62422,Community housing services,A,All establishments,2012,11,29166.00,N,9374,2269,252,9.1,16.5
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624221,Temporary shelters,A,All establishments,2012,6,6180.00,N,2868,691,132,33.3,6.6
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624229,Other community housing services,A,All establishments,2012,5,22986.00,N,6506,1578,120,2.6,19.2
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",6243,Vocational rehabilitation services,A,All establishments,2012,10,11490.00,N,4358,1074,344,0,19.3
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62431,Vocational rehabilitation services,A,All establishments,2012,10,11490.00,N,4358,1074,344,0,19.3
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624310,Vocational rehabilitation services,A,All establishments,2012,10,11490.00,N,4358,1074,344,0,19.3
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",6244,Child day care services,A,All establishments,2012,67,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",62441,Child day care services,A,All establishments,2012,67,0.00,N,D,D,0,D,D
330M200US546,546,"Visalia-Porterville-Hanford, CA CSA",624410,Child day care services,A,All establishments,2012,67,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62,Health care and social assistance,A,All establishments,2012,24471,64392245.00,N,25447481,6156975,538667,12.6,6.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621,Ambulatory health care services,A,All establishments,2012,17477,25881135.00,N,10716313,2492409,184327,23.9,8.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6211,Offices of physicians,A,All establishments,2012,7150,12606976.00,N,5619452,1260201,70661,27.2,10.2
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62111,Offices of physicians,A,All establishments,2012,7150,12606976.00,N,5619452,1260201,70661,27.2,10.2
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621111,Offices of physicians (except mental health specialists),A,All establishments,2012,6668,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621112,"Offices of physicians, mental health specialists",A,All establishments,2012,482,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6212,Offices of dentists,A,All establishments,2012,4366,3786030.00,N,1481854,353315,28455,35.1,7.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62121,Offices of dentists,A,All establishments,2012,4366,3786030.00,N,1481854,353315,28455,35.1,7.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621210,Offices of dentists,A,All establishments,2012,4366,3786030.00,N,1481854,353315,28455,35.1,7.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6213,Offices of other health practitioners,A,All establishments,2012,3638,1912301.00,N,838421,200661,21356,29.5,7.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62131,Offices of chiropractors,A,All establishments,2012,749,302398.00,N,101934,24590,3066,36.2,8.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621310,Offices of chiropractors,A,All establishments,2012,749,302398.00,N,101934,24590,3066,36.2,8.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62132,Offices of optometrists,A,All establishments,2012,460,283018.00,N,99825,23446,2429,29.9,7.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621320,Offices of optometrists,A,All establishments,2012,460,283018.00,N,99825,23446,2429,29.9,7.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62133,Offices of mental health practitioners (except physicians),A,All establishments,2012,637,259242.00,N,117494,27076,3293,38.7,8.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621330,Offices of mental health practitioners (except physicians),A,All establishments,2012,637,259242.00,N,117494,27076,3293,38.7,8.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,1100,750982.00,N,384336,93484,9344,22.2,6.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,1100,750982.00,N,384336,93484,9344,22.2,6.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6213401,Speech therapists and audiologists,A,All establishments,2012,174,90587.00,N,32932,7885,863,30.2,10.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6213402,Physical and occupational therapists,A,All establishments,2012,926,660395.00,N,351404,85599,8481,21.1,5.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62139,Offices of all other health practitioners,A,All establishments,2012,692,316661.00,N,134832,32065,3224,32.9,8.3
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621391,Offices of podiatrists,A,All establishments,2012,311,170237.00,N,66450,15377,1534,29.4,11.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621399,Offices of all other miscellaneous health practitioners,A,All establishments,2012,381,146424.00,N,68382,16688,1690,36.9,4.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6214,Outpatient care centers,A,All establishments,2012,1095,3458413.00,N,1204972,297033,23821,10.1,7.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62141,Family planning centers,A,All establishments,2012,66,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621410,Family planning centers,A,All establishments,2012,66,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62142,Outpatient mental health and substance abuse centers,A,All establishments,2012,286,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621420,Outpatient mental health and substance abuse centers,A,All establishments,2012,286,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62149,Other outpatient care centers,A,All establishments,2012,743,3042710.00,N,1015855,251942,18992,8.5,7.2
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621491,HMO medical centers,A,All establishments,2012,50,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621492,Kidney dialysis centers,A,All establishments,2012,179,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621493,Freestanding ambulatory surgical and emergency centers,A,All establishments,2012,238,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621498,All other outpatient care centers,A,All establishments,2012,276,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6215,Medical and diagnostic laboratories,A,All establishments,2012,421,1837388.00,N,555194,136511,8666,5.3,5.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62151,Medical and diagnostic laboratories,A,All establishments,2012,421,1837388.00,N,555194,136511,8666,5.3,5.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621511,Medical laboratories,A,All establishments,2012,186,1042940.00,N,293673,81308,4767,3.4,3
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621512,Diagnostic imaging centers,A,All establishments,2012,235,794448.00,N,261521,55203,3899,7.8,9.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6216,Home health care services,A,All establishments,2012,628,1520055.00,N,759904,181940,25202,23.7,6.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62161,Home health care services,A,All establishments,2012,628,1520055.00,N,759904,181940,25202,23.7,6.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621610,Home health care services,A,All establishments,2012,628,1520055.00,N,759904,181940,25202,23.7,6.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6219,Other ambulatory health care services,A,All establishments,2012,179,759972.00,N,256516,62748,6166,7.7,5.3
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62191,Ambulance services,A,All establishments,2012,65,195788.00,N,86814,21238,2970,11.2,2.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621910,Ambulance services,A,All establishments,2012,65,195788.00,N,86814,21238,2970,11.2,2.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62199,All other ambulatory health care services,A,All establishments,2012,114,564184.00,N,169702,41510,3196,6.5,6.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621991,Blood and organ banks,A,All establishments,2012,14,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",621999,All other miscellaneous ambulatory health care services,A,All establishments,2012,100,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",622,Hospitals,A,All establishments,2012,104,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6221,General medical and surgical hospitals,A,All establishments,2012,73,22659148.00,N,8502909,2110596,144046,0,3.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62211,General medical and surgical hospitals,A,All establishments,2012,73,22659148.00,N,8502909,2110596,144046,0,3.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",622110,General medical and surgical hospitals,A,All establishments,2012,73,22659148.00,N,8502909,2110596,144046,0,3.7
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6221101,"General medical and surgical hospitals, government",A,All establishments,2012,6,997583.00,N,504638,123695,6723,0,39.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6221102,"General medical and surgical hospitals, except government",A,All establishments,2012,67,21661565.00,N,7998271,1986901,137323,0,2
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6222,Psychiatric and substance abuse hospitals,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62221,Psychiatric and substance abuse hospitals,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",622210,Psychiatric and substance abuse hospitals,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,2012,6,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623,Nursing and residential care facilities,A,All establishments,2012,2125,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6231,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,312,3198126.00,N,1462643,367956,43626,8.8,21.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62311,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,312,3198126.00,N,1462643,367956,43626,8.8,21.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623110,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,312,3198126.00,N,1462643,367956,43626,8.8,21.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",A,All establishments,2012,1084,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62321,Residential intellectual and developmental disability facilities,A,All establishments,2012,847,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623210,Residential intellectual and developmental disability facilities,A,All establishments,2012,847,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62322,Residential mental health and substance abuse facilities,A,All establishments,2012,237,354559.00,N,170889,41981,5278,18.9,5.5
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623220,Residential mental health and substance abuse facilities,A,All establishments,2012,237,354559.00,N,170889,41981,5278,18.9,5.5
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6233,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,572,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62331,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,572,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623311,Continuing care retirement communities,A,All establishments,2012,166,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623312,Assisted living facilities for the elderly,A,All establishments,2012,406,801504.00,N,285176,68723,11686,13.3,4.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6239,Other residential care facilities,A,All establishments,2012,157,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62399,Other residential care facilities,A,All establishments,2012,157,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",623990,Other residential care facilities,A,All establishments,2012,157,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624,Social assistance,A,All establishments,2012,4765,7258041.00,N,2351268,576665,94375,16.9,5
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6241,Individual and family services,A,All establishments,2012,1603,2955110.00,N,1040034,256290,39848,19.1,5.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62411,Child and youth services,A,All establishments,2012,334,447040.00,N,157880,39997,4738,24.1,3.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624110,Child and youth services,A,All establishments,2012,334,447040.00,N,157880,39997,4738,24.1,3.8
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62412,Services for the elderly and persons with disabilities,A,All establishments,2012,552,997554.00,N,468268,114711,21537,19.7,9.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624120,Services for the elderly and persons with disabilities,A,All establishments,2012,552,997554.00,N,468268,114711,21537,19.7,9.6
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62419,Other individual and family services,A,All establishments,2012,717,1510516.00,N,413886,101582,13573,17.3,3.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624190,Other individual and family services,A,All establishments,2012,717,1510516.00,N,413886,101582,13573,17.3,3.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6242,"Community food and housing, and emergency and other relief services",A,All establishments,2012,455,2163686.00,N,289890,69967,7057,11.5,2.1
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62421,Community food services,A,All establishments,2012,82,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624210,Community food services,A,All establishments,2012,82,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62422,Community housing services,A,All establishments,2012,314,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624221,Temporary shelters,A,All establishments,2012,131,141192.00,N,51836,12830,1853,15.9,8.4
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624229,Other community housing services,A,All establishments,2012,183,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62423,Emergency and other relief services,A,All establishments,2012,59,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624230,Emergency and other relief services,A,All establishments,2012,59,0.00,N,D,D,0,D,D
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6243,Vocational rehabilitation services,A,All establishments,2012,236,858572.00,N,361240,87023,14148,13.6,1.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62431,Vocational rehabilitation services,A,All establishments,2012,236,858572.00,N,361240,87023,14148,13.6,1.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624310,Vocational rehabilitation services,A,All establishments,2012,236,858572.00,N,361240,87023,14148,13.6,1.9
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",6244,Child day care services,A,All establishments,2012,2471,1280673.00,N,660104,163385,33322,22.9,10.2
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",62441,Child day care services,A,All establishments,2012,2471,1280673.00,N,660104,163385,33322,22.9,10.2
330M200US548,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",624410,Child day care services,A,All establishments,2012,2471,1280673.00,N,660104,163385,33322,22.9,10.2
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62,Health care and social assistance,A,All establishments,2012,759,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621,Ambulatory health care services,A,All establishments,2012,432,1439100.00,N,726477,166277,9740,5.1,2.9
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6211,Offices of physicians,A,All establishments,2012,110,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62111,Offices of physicians,A,All establishments,2012,110,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621111,Offices of physicians (except mental health specialists),A,All establishments,2012,103,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621112,"Offices of physicians, mental health specialists",A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6212,Offices of dentists,A,All establishments,2012,120,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62121,Offices of dentists,A,All establishments,2012,120,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621210,Offices of dentists,A,All establishments,2012,120,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6213,Offices of other health practitioners,A,All establishments,2012,141,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62131,Offices of chiropractors,A,All establishments,2012,56,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621310,Offices of chiropractors,A,All establishments,2012,56,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62132,Offices of optometrists,A,All establishments,2012,21,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621320,Offices of optometrists,A,All establishments,2012,21,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62133,Offices of mental health practitioners (except physicians),A,All establishments,2012,22,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621330,Offices of mental health practitioners (except physicians),A,All establishments,2012,22,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,30,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,30,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6213401,Speech therapists and audiologists,A,All establishments,2012,3,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6213402,Physical and occupational therapists,A,All establishments,2012,27,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62139,Offices of all other health practitioners,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621391,Offices of podiatrists,A,All establishments,2012,8,5845.00,N,2353,542,44,38.6,0.7
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621399,Offices of all other miscellaneous health practitioners,A,All establishments,2012,4,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6214,Outpatient care centers,A,All establishments,2012,29,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62141,Family planning centers,A,All establishments,2012,6,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621410,Family planning centers,A,All establishments,2012,6,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62142,Outpatient mental health and substance abuse centers,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621420,Outpatient mental health and substance abuse centers,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",62149,Other outpatient care centers,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621493,Freestanding ambulatory surgical and emergency centers,A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",621498,All other outpatient care centers,A,All establishments,2012,5,0.00,N,D,D,0,D,D
330M200US554,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",6215,Medical and diagnostic laboratories,A,All establishments,2012,3,0.00,N,D,D,0,D,D
